,datetime,ignore,imgPath,r0x1,r0y1,r0x2,r0y2,r0ticks,r1x1,r1y1,r1x2,r1y2,r1ticks,l0x1,l0y1,l0x2,l0y2,l1x1,l1y1,l1x2,l1y2,timestamp
195,2015-10-09 14:55:35,1.0,IMG_5010.JPG,,,,,,,,,,,,,,,,,,,1444395335.0
196,2015-10-09 22:20:42,1.0,IMG_5011.JPG,,,,,,,,,,,,,,,,,,,1444422042.0
197,2015-10-09 22:29:34,0.0,IMG_5012.JPG,,,,,,,,,,,,,,,,,,,1444422574.0
198,2015-10-09 22:29:38,0.0,IMG_5013.JPG,,,,,,,,,,,,,,,,,,,1444422578.0
199,2015-10-09 22:29:59,0.0,IMG_5014.JPG,487.0,551.0,855.0,557.0,5.0,394.0,477.0,352.0,122.0,5.0,401.0,379.0,724.0,338.0,598.0,514.0,549.0,197.0,1444422599.0
200,2015-10-09 22:30:03,0.0,IMG_5015.JPG,,,,,,,,,,,,,,,,,,,1444422603.0
201,2015-10-10 09:17:53,0.0,IMG_5017.JPG,,,,,,,,,,,,,,,,,,,1444461473.0
202,2015-10-10 09:21:23,0.0,IMG_5018.JPG,,,,,,,,,,,,,,,,,,,1444461683.0
203,2015-10-10 09:21:27,0.0,IMG_5019.JPG,,,,,,,,,,,,,,,,,,,1444461687.0
204,2015-10-10 09:35:18,0.0,IMG_5020.JPG,344.0,675.0,804.0,701.0,5.0,297.0,587.0,260.0,105.0,5.0,314.0,484.0,771.0,451.0,564.0,668.0,534.0,267.0,1444462518.0
205,2015-10-10 09:35:39,0.0,IMG_5021.JPG,,,,,,,,,,,,,,,,,,,1444462539.0
206,2015-10-10 09:44:03,1.0,IMG_5022.JPG,,,,,,,,,,,,,,,,,,,1444463043.0
207,2015-10-10 09:44:09,1.0,IMG_5023.JPG,,,,,,,,,,,,,,,,,,,1444463049.0
208,2015-10-10 10:01:22,0.0,IMG_5024.JPG,,,,,,,,,,,,,,,,,,,1444464082.0
209,2015-10-11 09:25:14,0.0,IMG_5027.JPG,,,,,,,,,,,,,,,,,,,1444548314.0
210,2015-10-11 09:25:20,0.0,IMG_5028.JPG,,,,,,,,,,,,,,,,,,,1444548320.0
211,2015-10-11 09:25:36,1.0,IMG_5029.JPG,,,,,,,,,,,,,,,,,,,1444548336.0
212,2015-10-11 09:26:24,1.0,IMG_5030.JPG,,,,,,,,,,,,,,,,,,,1444548384.0
213,2015-10-11 09:44:37,0.0,IMG_5031.JPG,475.0,596.0,902.0,639.0,5.0,432.0,591.0,408.0,178.0,5.0,425.0,428.0,831.0,411.0,653.0,596.0,622.0,231.0,1444549477.0
214,2015-10-12 02:19:58,0.0,IMG_5034.JPG,358.0,644.0,827.0,673.0,5.0,261.0,574.0,257.0,132.0,5.0,332.0,430.0,760.0,399.0,584.0,615.0,553.0,218.0,1444609198.0
215,2015-10-12 21:23:35,0.0,IMG_5035.JPG,,,,,,,,,,,,,,,,,,,1444677815.0
216,2015-10-12 21:23:38,0.0,IMG_5036.JPG,,,,,,,,,,,,,,,,,,,1444677818.0
217,2015-10-13 07:54:34,0.0,IMG_5041.JPG,,,,,,,,,,,,,,,,,,,1444715674.0
218,2015-10-13 07:54:45,0.0,IMG_5042.JPG,367.0,673.0,883.0,692.0,6.0,333.0,611.0,300.0,261.0,4.0,363.0,514.0,811.0,431.0,547.0,281.0,618.0,677.0,1444715685.0
219,2015-10-13 07:54:48,0.0,IMG_5043.JPG,,,,,,,,,,,,,,,,,,,1444715688.0
220,2015-10-13 07:55:14,0.0,IMG_5044.JPG,653.0,685.0,166.0,649.0,5.0,170.0,649.0,179.0,161.0,5.0,250.0,440.0,737.0,396.0,523.0,656.0,479.0,220.0,1444715714.0
221,2015-10-14 00:13:45,1.0,IMG_5048.JPG,,,,,,,,,,,,,,,,,,,1444774425.0
222,2015-10-14 00:13:47,1.0,IMG_5049.JPG,,,,,,,,,,,,,,,,,,,1444774427.0
223,2015-10-14 00:16:43,0.0,IMG_5050.JPG,,,,,,,,,,,,,,,,,,,1444774603.0
224,2015-10-14 00:16:49,0.0,IMG_5051.JPG,343.0,601.0,852.0,634.0,5.0,251.0,505.0,249.0,109.0,4.0,259.0,380.0,729.0,357.0,521.0,590.0,496.0,163.0,1444774609.0
225,2015-10-14 08:36:33,0.0,IMG_5052.JPG,,,,,,,,,,,,,,,,,,,1444804593.0
226,2015-10-14 08:36:37,0.0,IMG_5053.JPG,,,,,,,,,,,,,,,,,,,1444804597.0
227,2015-10-14 21:49:42,0.0,IMG_5060.JPG,,,,,,,,,,,,,,,,,,,1444852182.0
228,2015-10-14 21:49:54,0.0,IMG_5061.JPG,433.0,652.0,897.0,683.0,5.0,340.0,562.0,318.0,193.0,4.0,387.0,440.0,864.0,393.0,652.0,627.0,608.0,224.0,1444852194.0
229,2015-10-14 21:50:03,0.0,IMG_5062.JPG,,,,,,,,,,,,,,,,,,,1444852203.0
230,2015-10-15 08:49:42,0.0,IMG_5064.JPG,295.0,612.0,718.0,669.0,5.0,221.0,619.0,212.0,185.0,5.0,271.0,424.0,723.0,408.0,520.0,619.0,500.0,219.0,1444891782.0
231,2015-10-16 01:26:30,0.0,IMG_5066.JPG,,,,,,,,,,,,,,,,,,,1444951590.0
232,2015-10-16 10:29:46,0.0,IMG_5067.JPG,321.0,711.0,811.0,714.0,5.0,291.0,730.0,212.0,216.0,5.0,268.0,471.0,756.0,389.0,585.0,675.0,478.0,219.0,1444984186.0
233,2015-10-16 10:29:50,0.0,IMG_5068.JPG,363.0,731.0,852.0,717.0,5.0,314.0,650.0,240.0,247.0,4.0,293.0,504.0,806.0,445.0,606.0,682.0,522.0,240.0,1444984190.0
234,2015-10-16 17:05:29,0.0,IMG_5072.JPG,,,,,,,,,,,,,,,,,,,1445007929.0
235,2015-10-16 17:05:33,0.0,IMG_5073.JPG,,,,,,,,,,,,,,,,,,,1445007933.0
236,2015-10-16 17:19:25,0.0,IMG_5074.JPG,297.0,642.0,846.0,646.0,5.0,197.0,563.0,185.0,25.0,5.0,218.0,416.0,751.0,367.0,509.0,642.0,467.0,170.0,1445008765.0
237,2015-10-17 01:07:41,1.0,IMG_5083.JPG,,,,,,,,,,,,,,,,,,,1445036861.0
238,2015-10-17 01:07:49,1.0,IMG_5084.JPG,,,,,,,,,,,,,,,,,,,1445036869.0
239,2015-10-18 23:33:39,0.0,IMG_5150.JPG,,,,,,,,,,,,,,,,,,,1445204019.0
240,2015-10-18 23:34:01,0.0,IMG_5151.JPG,,,,,,,,,,,,,,,,,,,1445204041.0
241,2015-10-18 23:34:04,0.0,IMG_5152.JPG,,,,,,,,,,,,,,,,,,,1445204044.0
242,2015-10-18 23:34:05,0.0,IMG_5153.JPG,265.0,737.0,697.0,757.0,5.0,220.0,662.0,188.0,211.0,5.0,256.0,517.0,698.0,503.0,495.0,717.0,473.0,318.0,1445204045.0
243,2015-10-19 13:55:20,0.0,IMG_5155.JPG,,,,,,,,,,,,,,,,,,,1445255720.0
244,2015-10-19 13:55:35,0.0,IMG_5156.JPG,,,,,,,,,,,,,,,,,,,1445255735.0
245,2015-10-19 13:55:38,0.0,IMG_5157.JPG,422.0,619.0,851.0,629.0,5.0,344.0,552.0,314.0,99.0,5.0,386.0,412.0,848.0,385.0,629.0,604.0,609.0,194.0,1445255738.0
246,2015-10-19 13:55:51,0.0,IMG_5158.JPG,,,,,,,,,,,,,,,,,,,1445255751.0
247,2015-10-19 13:55:55,0.0,IMG_5159.JPG,,,,,,,,,,,,,,,,,,,1445255755.0
248,2015-10-19 14:14:10,1.0,IMG_5161.JPG,,,,,,,,,,,,,,,,,,,1445256850.0
249,2015-10-19 14:14:13,1.0,IMG_5162.JPG,,,,,,,,,,,,,,,,,,,1445256853.0
250,2015-10-19 14:14:27,1.0,IMG_5163.JPG,,,,,,,,,,,,,,,,,,,1445256867.0
251,2015-10-19 23:16:34,0.0,IMG_5167.JPG,464.0,652.0,877.0,694.0,5.0,429.0,591.0,391.0,249.0,4.0,412.0,456.0,847.0,428.0,653.0,630.0,630.0,238.0,1445289394.0
252,2015-10-20 10:19:37,0.0,IMG_5168.JPG,414.0,656.0,809.0,679.0,5.0,388.0,652.0,349.0,259.0,5.0,388.0,496.0,789.0,432.0,622.0,660.0,564.0,284.0,1445329177.0
253,2015-10-20 10:19:59,0.0,IMG_5169.JPG,,,,,,,,,,,,,,,,,,,1445329199.0
254,2015-10-20 22:57:24,0.0,IMG_5172.JPG,376.0,653.0,801.0,647.0,5.0,893.0,644.0,461.0,654.0,5.0,377.0,477.0,804.0,386.0,648.0,626.0,567.0,232.0,1445374644.0
255,2015-10-20 22:57:25,0.0,IMG_5173.JPG,,,,,,,,,,,,,,,,,,,1445374645.0
256,2015-10-20 22:57:35,0.0,IMG_5174.JPG,,,,,,,,,,,,,,,,,,,1445374655.0
257,2015-10-20 22:57:49,0.0,IMG_5175.JPG,,,,,,,,,,,,,,,,,,,1445374669.0
258,2015-10-21 08:02:20,1.0,IMG_5176.JPG,,,,,,,,,,,,,,,,,,,1445407340.0
259,2015-10-21 08:02:24,1.0,IMG_5177.JPG,,,,,,,,,,,,,,,,,,,1445407344.0
260,2015-10-21 12:07:15,0.0,IMG_5180.JPG,,,,,,,,,,,,,,,,,,,1445422035.0
261,2015-10-21 12:07:19,0.0,IMG_5181.JPG,,,,,,,,,,,,,,,,,,,1445422039.0
262,2015-10-21 23:02:01,0.0,IMG_5186.JPG,,,,,,,,,,,,,,,,,,,1445461321.0
263,2015-10-21 23:02:04,0.0,IMG_5187.JPG,,,,,,,,,,,,,,,,,,,1445461324.0
264,2015-10-22 08:28:50,0.0,IMG_5188.JPG,,,,,,,,,,,,,,,,,,,1445495330.0
265,2015-10-22 08:29:01,0.0,IMG_5189.JPG,,,,,,,,,,,,,,,,,,,1445495341.0
266,2015-10-23 00:21:40,0.0,IMG_5193.JPG,350.0,767.0,778.0,783.0,5.0,313.0,674.0,253.0,242.0,5.0,333.0,582.0,772.0,540.0,588.0,735.0,544.0,347.0,1445552500.0
268,2015-10-23 00:21:43,0.0,IMG_5195.JPG,,,,,,,,,,,,,,,,,,,1445552503.0
267,2015-10-23 00:21:43,0.0,IMG_5194.JPG,,,,,,,,,,,,,,,,,,,1445552503.0
269,2015-10-23 08:15:55,0.0,IMG_5197.JPG,,,,,,,,,,,,,,,,,,,1445580955.0
270,2015-10-24 01:31:27,0.0,IMG_5207.JPG,326.0,715.0,835.0,710.0,6.0,290.0,640.0,259.0,295.0,4.0,341.0,500.0,784.0,452.0,588.0,672.0,545.0,268.0,1445643087.0
271,2015-10-24 01:31:28,0.0,IMG_5208.JPG,,,,,,,,,,,,,,,,,,,1445643088.0
272,2015-10-24 01:33:02,0.0,IMG_5209.JPG,,,,,,,,,,,,,,,,,,,1445643182.0
273,2015-10-24 13:39:38,0.0,IMG_5210.JPG,,,,,,,,,,,,,,,,,,,1445686778.0
274,2015-10-24 13:39:41,0.0,IMG_5211.JPG,,,,,,,,,,,,,,,,,,,1445686781.0
275,2015-10-24 13:40:50,0.0,IMG_5212.JPG,,,,,,,,,,,,,,,,,,,1445686850.0
276,2015-10-24 23:11:41,0.0,IMG_5234.JPG,,,,,,,,,,,,,,,,,,,1445721101.0
277,2015-10-24 23:11:48,0.0,IMG_5235.JPG,,,,,,,,,,,,,,,,,,,1445721108.0
278,2015-10-24 23:12:31,0.0,IMG_5236.JPG,,,,,,,,,,,,,,,,,,,1445721151.0
279,2015-10-25 08:54:33,0.0,IMG_5244.JPG,,,,,,,,,,,,,,,,,,,1445759673.0
280,2015-10-25 08:54:36,0.0,IMG_5245.JPG,,,,,,,,,,,,,,,,,,,1445759676.0
281,2015-10-25 08:54:46,0.0,IMG_5246.JPG,,,,,,,,,,,,,,,,,,,1445759686.0
282,2015-10-25 08:57:12,0.0,IMG_5247.JPG,,,,,,,,,,,,,,,,,,,1445759832.0
283,2015-10-25 09:52:59,0.0,IMG_5248.JPG,,,,,,,,,,,,,,,,,,,1445763179.0
284,2015-10-25 09:53:03,0.0,IMG_5249.JPG,,,,,,,,,,,,,,,,,,,1445763183.0
285,2015-10-25 09:53:40,0.0,IMG_5250.JPG,,,,,,,,,,,,,,,,,,,1445763220.0
286,2015-10-25 14:29:58,1.0,IMG_5251.JPG,,,,,,,,,,,,,,,,,,,1445779798.0
287,2015-10-25 14:30:00,1.0,IMG_5252.JPG,,,,,,,,,,,,,,,,,,,1445779800.0
288,2015-10-25 14:30:03,1.0,IMG_5253.JPG,,,,,,,,,,,,,,,,,,,1445779803.0
289,2015-10-25 21:37:10,0.0,IMG_5256.JPG,,,,,,,,,,,,,,,,,,,1445805430.0
290,2015-10-26 08:49:48,1.0,IMG_5260.JPG,,,,,,,,,,,,,,,,,,,1445845788.0
291,2015-10-26 08:49:56,1.0,IMG_5261.JPG,,,,,,,,,,,,,,,,,,,1445845796.0
292,2015-10-26 08:49:57,1.0,IMG_5262.JPG,,,,,,,,,,,,,,,,,,,1445845797.0
293,2015-10-26 09:18:57,0.0,IMG_5263.JPG,,,,,,,,,,,,,,,,,,,1445847537.0
294,2015-10-26 09:19:00,0.0,IMG_5264.JPG,,,,,,,,,,,,,,,,,,,1445847540.0
295,2015-10-26 10:23:54,0.0,IMG_5265.JPG,,,,,,,,,,,,,,,,,,,1445851434.0
296,2015-10-26 10:23:57,0.0,IMG_5266.JPG,,,,,,,,,,,,,,,,,,,1445851437.0
297,2015-10-26 10:24:23,0.0,IMG_5267.JPG,393.0,674.0,867.0,666.0,5.0,286.0,596.0,251.0,191.0,4.0,292.0,438.0,831.0,370.0,588.0,629.0,524.0,147.0,1445851463.0
298,2015-10-26 23:09:19,0.0,IMG_5274.JPG,,,,,,,,,,,,,,,,,,,1445897359.0
299,2015-10-26 23:09:23,0.0,IMG_5275.JPG,,,,,,,,,,,,,,,,,,,1445897363.0
300,2015-10-27 10:23:11,0.0,IMG_5277.JPG,,,,,,,,,,,,,,,,,,,1445937791.0
301,2015-10-27 10:23:26,0.0,IMG_5278.JPG,349.0,508.0,861.0,541.0,6.0,326.0,504.0,310.0,141.0,4.0,346.0,325.0,826.0,297.0,607.0,513.0,583.0,75.0,1445937806.0
302,2015-10-27 10:23:27,0.0,IMG_5279.JPG,,,,,,,,,,,,,,,,,,,1445937807.0
303,2015-10-27 23:52:13,0.0,IMG_5286.JPG,476.0,540.0,867.0,555.0,5.0,423.0,133.0,454.0,548.0,5.0,481.0,353.0,907.0,298.0,718.0,508.0,682.0,125.0,1445986333.0
304,2015-10-27 23:52:16,0.0,IMG_5287.JPG,488.0,589.0,909.0,606.0,5.0,456.0,590.0,405.0,158.0,5.0,469.0,398.0,933.0,354.0,746.0,566.0,707.0,145.0,1445986336.0
305,2015-10-28 08:28:35,0.0,IMG_5292.JPG,369.0,729.0,987.0,755.0,6.0,346.0,742.0,329.0,234.0,5.0,378.0,520.0,947.0,443.0,693.0,699.0,637.0,218.0,1446017315.0
306,2015-10-28 22:01:08,0.0,IMG_5313.JPG,472.0,628.0,971.0,661.0,5.0,410.0,585.0,363.0,132.0,5.0,443.0,392.0,935.0,297.0,746.0,531.0,657.0,128.0,1446066068.0
307,2015-10-28 22:01:24,0.0,IMG_5314.JPG,330.0,644.0,908.0,693.0,6.0,281.0,580.0,235.0,103.0,5.0,316.0,422.0,854.0,337.0,646.0,599.0,574.0,131.0,1446066084.0
308,2015-10-28 22:01:27,0.0,IMG_5315.JPG,297.0,629.0,740.0,627.0,5.0,237.0,567.0,147.0,205.0,4.0,248.0,424.0,746.0,287.0,588.0,561.0,459.0,106.0,1446066087.0
309,2015-10-29 07:55:37,0.0,IMG_5317.JPG,249.0,185.0,288.0,677.0,5.0,305.0,667.0,886.0,656.0,6.0,325.0,432.0,874.0,328.0,639.0,609.0,563.0,142.0,1446101737.0
310,2015-10-29 07:55:44,0.0,IMG_5318.JPG,465.0,716.0,956.0,706.0,6.0,432.0,727.0,336.0,337.0,5.0,431.0,555.0,879.0,453.0,704.0,683.0,621.0,285.0,1446101744.0
311,2015-10-29 07:56:21,0.0,IMG_5319.JPG,,,,,,,,,,,,,,,,,,,1446101781.0
312,2015-10-29 18:16:06,1.0,IMG_5320.JPG,,,,,,,,,,,,,,,,,,,1446138966.0
313,2015-10-29 18:16:16,1.0,IMG_5321.JPG,,,,,,,,,,,,,,,,,,,1446138976.0
314,2015-10-29 18:16:18,1.0,IMG_5322.JPG,,,,,,,,,,,,,,,,,,,1446138978.0
316,2015-10-30 00:55:47,0.0,IMG_5362.JPG,356.0,566.0,890.0,596.0,5.0,343.0,563.0,356.0,29.0,5.0,368.0,294.0,914.0,260.0,671.0,518.0,642.0,20.0,1446162947.0
315,2015-10-30 00:55:47,0.0,IMG_5361.JPG,,,,,,,,,,,,,,,,,,,1446162947.0
317,2015-10-30 00:56:17,0.0,IMG_5363.JPG,395.0,644.0,881.0,639.0,6.0,393.0,643.0,385.0,245.0,5.0,411.0,439.0,827.0,398.0,650.0,602.0,615.0,226.0,1446162977.0
318,2015-10-30 08:35:57,0.0,IMG_5368.JPG,,,,,,,,,,,,,,,,,,,1446190557.0
319,2015-10-30 08:36:04,0.0,IMG_5369.JPG,,,,,,,,,,,,,,,,,,,1446190564.0
320,2015-10-30 08:36:08,0.0,IMG_5370.JPG,222.0,671.0,800.0,658.0,6.0,222.0,670.0,220.0,103.0,6.0,264.0,399.0,770.0,377.0,554.0,596.0,530.0,154.0,1446190568.0
321,2015-10-30 13:55:54,1.0,IMG_5374.JPG,,,,,,,,,,,,,,,,,,,1446209754.0
322,2015-10-30 13:56:02,1.0,IMG_5375.JPG,,,,,,,,,,,,,,,,,,,1446209762.0
323,2015-10-30 21:53:46,0.0,IMG_5377.JPG,325.0,693.0,826.0,719.0,6.0,323.0,693.0,330.0,281.0,5.0,350.0,501.0,792.0,490.0,604.0,688.0,586.0,284.0,1446238426.0
324,2015-10-30 21:53:46,0.0,IMG_5376.JPG,,,,,,,,,,,,,,,,,,,1446238426.0
325,2015-10-31 10:43:03,1.0,IMG_5383.JPG,,,,,,,,,,,,,,,,,,,1446284583.0
326,2015-10-31 10:43:07,1.0,IMG_5384.JPG,,,,,,,,,,,,,,,,,,,1446284587.0
327,2015-10-31 10:43:12,1.0,IMG_5385.JPG,,,,,,,,,,,,,,,,,,,1446284592.0
328,2015-10-31 10:43:19,1.0,IMG_5387.JPG,,,,,,,,,,,,,,,,,,,1446284599.0
329,2015-10-31 10:43:19,1.0,IMG_5386.JPG,,,,,,,,,,,,,,,,,,,1446284599.0
330,2015-10-31 11:09:10,0.0,IMG_5388.JPG,285.0,673.0,748.0,671.0,5.0,278.0,665.0,256.0,199.0,5.0,321.0,456.0,817.0,419.0,568.0,208.0,598.0,655.0,1446286150.0
331,2015-10-31 11:09:14,0.0,IMG_5389.JPG,,,,,,,,,,,,,,,,,,,1446286154.0
332,2015-10-31 11:15:44,1.0,IMG_5390.JPG,,,,,,,,,,,,,,,,,,,1446286544.0
333,2015-10-31 21:57:17,0.0,IMG_5409.JPG,,,,,,,,,,,,,,,,,,,1446325037.0
334,2015-10-31 21:57:25,0.0,IMG_5410.JPG,,,,,,,,,,,,,,,,,,,1446325045.0
335,2015-10-31 22:11:07,0.0,IMG_5411.JPG,,,,,,,,,,,,,,,,,,,1446325867.0
336,2015-10-31 22:11:11,0.0,IMG_5412.JPG,290.0,676.0,293.0,237.0,5.0,290.0,675.0,726.0,690.0,5.0,305.0,487.0,763.0,475.0,566.0,674.0,548.0,250.0,1446325871.0
337,2015-10-31 22:11:47,0.0,IMG_5413.JPG,,,,,,,,,,,,,,,,,,,1446325907.0
338,2015-11-01 11:02:22,0.0,IMG_5415.JPG,480.0,539.0,828.0,544.0,6.0,477.0,537.0,481.0,241.0,5.0,521.0,390.0,837.0,367.0,705.0,519.0,682.0,234.0,1446372142.0
339,2015-11-01 11:12:12,1.0,IMG_5416.JPG,,,,,,,,,,,,,,,,,,,1446372732.0
340,2015-11-01 11:12:17,1.0,IMG_5417.JPG,,,,,,,,,,,,,,,,,,,1446372737.0
341,2015-11-01 11:12:24,1.0,IMG_5418.JPG,,,,,,,,,,,,,,,,,,,1446372744.0
342,2015-11-01 11:12:32,1.0,IMG_5419.JPG,,,,,,,,,,,,,,,,,,,1446372752.0
343,2015-11-01 20:56:38,0.0,IMG_5423.JPG,,,,,,,,,,,,,,,,,,,1446407798.0
344,2015-11-01 20:56:44,0.0,IMG_5424.JPG,,,,,,,,,,,,,,,,,,,1446407804.0
345,2015-11-02 08:18:09,0.0,IMG_5426.JPG,,,,,,,,,,,,,,,,,,,1446448689.0
346,2015-11-02 08:18:10,0.0,IMG_5427.JPG,,,,,,,,,,,,,,,,,,,1446448690.0
347,2015-11-02 21:56:18,0.0,IMG_5434.JPG,,,,,,,,,,,,,,,,,,,1446497778.0
348,2015-11-02 21:56:19,0.0,IMG_5435.JPG,273.0,721.0,283.0,330.0,5.0,272.0,724.0,670.0,740.0,5.0,309.0,511.0,717.0,478.0,544.0,700.0,507.0,307.0,1446497779.0
349,2015-11-03 08:26:47,1.0,IMG_5437.JPG,,,,,,,,,,,,,,,,,,,1446535607.0
350,2015-11-03 08:26:50,1.0,IMG_5438.JPG,,,,,,,,,,,,,,,,,,,1446535610.0
351,2015-11-03 09:11:31,0.0,IMG_5439.JPG,285.0,580.0,660.0,601.0,5.0,283.0,579.0,288.0,199.0,5.0,365.0,355.0,786.0,349.0,589.0,544.0,580.0,153.0,1446538291.0
352,2015-11-03 09:11:32,0.0,IMG_5440.JPG,,,,,,,,,,,,,,,,,,,1446538292.0
353,2015-11-03 09:11:55,0.0,IMG_5441.JPG,257.0,544.0,620.0,557.0,5.0,254.0,543.0,273.0,180.0,5.0,298.0,321.0,692.0,312.0,515.0,509.0,499.0,143.0,1446538315.0
354,2015-11-03 09:12:46,0.0,IMG_5442.JPG,,,,,,,,,,,,,,,,,,,1446538366.0
355,2015-11-03 09:12:48,0.0,IMG_5443.JPG,,,,,,,,,,,,,,,,,,,1446538368.0
356,2015-11-03 11:48:05,1.0,IMG_5462.JPG,,,,,,,,,,,,,,,,,,,1446547685.0
357,2015-11-03 11:48:06,1.0,IMG_5463.JPG,,,,,,,,,,,,,,,,,,,1446547686.0
358,2015-11-03 23:19:09,0.0,IMG_5470.JPG,313.0,665.0,287.0,250.0,5.0,321.0,662.0,723.0,657.0,5.0,340.0,452.0,780.0,415.0,604.0,627.0,552.0,207.0,1446589149.0
359,2015-11-03 23:19:11,0.0,IMG_5471.JPG,,,,,,,,,,,,,,,,,,,1446589151.0
360,2015-11-03 23:19:36,0.0,IMG_5472.JPG,,,,,,,,,,,,,,,,,,,1446589176.0
361,2015-11-03 23:19:37,0.0,IMG_5473.JPG,,,,,,,,,,,,,,,,,,,1446589177.0
362,2015-11-04 08:21:09,0.0,IMG_5474.JPG,,,,,,,,,,,,,,,,,,,1446621669.0
363,2015-11-04 13:45:49,1.0,IMG_5478.JPG,,,,,,,,,,,,,,,,,,,1446641149.0
364,2015-11-04 13:45:53,1.0,IMG_5479.JPG,,,,,,,,,,,,,,,,,,,1446641153.0
365,2015-11-04 22:32:48,0.0,IMG_5480.JPG,,,,,,,,,,,,,,,,,,,1446672768.0
366,2015-11-04 22:32:51,0.0,IMG_5481.JPG,,,,,,,,,,,,,,,,,,,1446672771.0
367,2015-11-04 22:32:58,0.0,IMG_5482.JPG,451.0,658.0,448.0,292.0,5.0,452.0,656.0,904.0,684.0,6.0,460.0,489.0,850.0,479.0,676.0,667.0,661.0,289.0,1446672778.0
368,2015-11-04 22:32:58,0.0,IMG_5483.JPG,,,,,,,,,,,,,,,,,,,1446672778.0
369,2015-11-04 22:33:37,0.0,IMG_5484.JPG,,,,,,,,,,,,,,,,,,,1446672817.0
370,2015-11-04 22:55:14,1.0,IMG_5485.JPG,,,,,,,,,,,,,,,,,,,1446674114.0
371,2015-11-05 08:30:02,0.0,IMG_5486.JPG,,,,,,,,,,,,,,,,,,,1446708602.0
372,2015-11-05 08:30:03,0.0,IMG_5487.JPG,,,,,,,,,,,,,,,,,,,1446708603.0
373,2015-11-05 13:20:46,1.0,IMG_5489.JPG,,,,,,,,,,,,,,,,,,,1446726046.0
374,2015-11-05 13:20:51,1.0,IMG_5490.JPG,,,,,,,,,,,,,,,,,,,1446726051.0
375,2015-11-05 22:40:12,0.0,IMG_5491.JPG,,,,,,,,,,,,,,,,,,,1446759612.0
376,2015-11-05 22:40:15,0.0,IMG_5492.JPG,401.0,652.0,876.0,672.0,6.0,325.0,655.0,329.0,269.0,5.0,417.0,473.0,829.0,462.0,650.0,652.0,651.0,257.0,1446759615.0
377,2015-11-05 22:40:27,0.0,IMG_5493.JPG,,,,,,,,,,,,,,,,,,,1446759627.0
378,2015-11-05 22:40:33,0.0,IMG_5494.JPG,,,,,,,,,,,,,,,,,,,1446759633.0
379,2015-11-06 15:19:47,0.0,IMG_5499.JPG,,,,,,,,,,,,,,,,,,,1446819587.0
380,2015-11-06 15:19:51,0.0,IMG_5500.JPG,265.0,568.0,783.0,609.0,6.0,252.0,564.0,260.0,118.0,5.0,296.0,347.0,785.0,329.0,547.0,568.0,570.0,98.0,1446819591.0
381,2015-11-06 15:20:26,0.0,IMG_5501.JPG,,,,,,,,,,,,,,,,,,,1446819626.0
382,2015-11-06 23:15:53,0.0,IMG_5531.JPG,,,,,,,,,,,,,,,,,,,1446848153.0
383,2015-11-06 23:15:59,0.0,IMG_5532.JPG,380.0,726.0,873.0,726.0,6.0,365.0,643.0,336.0,231.0,5.0,398.0,496.0,847.0,469.0,670.0,687.0,632.0,255.0,1446848159.0
384,2015-11-07 11:08:37,1.0,IMG_5561.JPG,,,,,,,,,,,,,,,,,,,1446890917.0
385,2015-11-07 11:08:44,1.0,IMG_5562.JPG,,,,,,,,,,,,,,,,,,,1446890924.0
386,2015-11-07 11:21:35,0.0,IMG_5563.JPG,437.0,505.0,858.0,506.0,5.0,364.0,502.0,351.0,89.0,5.0,418.0,302.0,890.0,251.0,692.0,496.0,666.0,50.0,1446891695.0
387,2015-11-07 11:21:38,0.0,IMG_5564.JPG,,,,,,,,,,,,,,,,,,,1446891698.0
388,2015-11-07 11:22:45,0.0,IMG_5565.JPG,,,,,,,,,,,,,,,,,,,1446891765.0
389,2015-11-07 11:42:56,1.0,IMG_5566.JPG,,,,,,,,,,,,,,,,,,,1446892976.0
390,2015-11-07 11:42:59,1.0,IMG_5567.JPG,,,,,,,,,,,,,,,,,,,1446892979.0
391,2015-11-08 21:28:52,0.0,IMG_5587.JPG,317.0,762.0,876.0,742.0,6.0,315.0,670.0,300.0,204.0,5.0,366.0,478.0,877.0,448.0,665.0,705.0,628.0,217.0,1447014532.0
392,2015-11-08 21:28:53,0.0,IMG_5588.JPG,,,,,,,,,,,,,,,,,,,1447014533.0
393,2015-11-08 21:28:58,0.0,IMG_5589.JPG,394.0,672.0,841.0,689.0,6.0,408.0,609.0,413.0,250.0,5.0,422.0,487.0,806.0,444.0,668.0,647.0,618.0,277.0,1447014538.0
394,2015-11-08 22:13:11,0.0,IMG_5590.JPG,,,,,,,,,,,,,,,,,,,1447017191.0
395,2015-11-08 22:13:18,0.0,IMG_5591.JPG,,,,,,,,,,,,,,,,,,,1447017198.0
396,2015-11-09 08:16:22,0.0,IMG_5593.JPG,,,,,,,,,,,,,,,,,,,1447053382.0
397,2015-11-09 08:16:23,0.0,IMG_5594.JPG,358.0,718.0,830.0,703.0,6.0,364.0,716.0,336.0,326.0,5.0,391.0,534.0,842.0,454.0,670.0,676.0,580.0,276.0,1447053383.0
398,2015-11-10 00:12:52,0.0,IMG_5596.JPG,366.0,612.0,826.0,659.0,6.0,358.0,606.0,380.0,226.0,5.0,404.0,436.0,828.0,412.0,647.0,620.0,616.0,230.0,1447110772.0
